año,trimestre,tipo_construccion,estado_constructivo,estrato,ampliacion,licencia,area_zonas_comunes,area_uni_parqueaderos,cantidad_parqueaderos,precio_unitario_parqueadero,sistema_constructivo,mano_obra_permanente,mano_obra_temporal,mano_obra_noremunerada,area_vendible,numero_destinaciones,numero_destinaciones_vendidas,numero_destinaciones_inventario,numero_edificaciones,numero_pisos,precio_metro2_miles,area_total_construida,area_uni_destino,rango_precios_vivienda,usa_concreto_mezcla,usa_concreto_premezcla,unidad_destinaciones_vip,unidad_destinaciones_vis,unidad_destinaciones_novis,precio_mts_millones
2017,3,apartamentos,3,3,Nueva,con licencia,231,15,8,12000,sistema aporticado,0,0,0,759,10,1,7,1,5,2500,990,75,151 - 350 smmlv,no usa,no usa,NA,NA,10,2500000
2017,3,otros,3,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,300,1,0,0,1,2,1500,300,300,más de 350 smmlv,no usa,no usa,NA,NA,NA,1500000
2017,3,casas,2,2,ampliacion,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,104,1,0,0,1,1,1200,104,104,151 - 350 smmlv,no usa,no usa,NA,NA,1,1200000
2017,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,0,0,290,1,0,0,1,2,3300,290,290,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,sistema industrial,0,0,0,485,1,0,0,1,2,3300,485,485,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,520,1,0,0,1,2,3300,520,520,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,251,1,0,0,1,1,3300,251,251,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,estructura metalica,0,7,0,384,1,0,0,1,1,3300,384,384,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,5,0,480,1,0,0,1,2,3100,480,480,más de 350 smmlv,no usa,no usa,NA,NA,1,3100000
2017,3,otros,1,2,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,10,0,1085,1,0,0,1,1,600,1085,1085,más de 350 smmlv,no usa,no usa,NA,NA,NA,600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,10,0,380,1,0,0,1,2,3300,380,380,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,3,12,0,410,1,0,0,1,2,3300,410,410,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,6,10,0,450,1,0,0,1,2,3300,450,450,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,1,18,0,589,1,0,0,1,2,3600,589,589,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,apartamentos,1,5,Nueva,con licencia,1012,13,72,15000,sistema aporticado,5,75,0,9254,72,1,10,1,16,4500,10266,128,más de 350 smmlv,no usa,no usa,NA,NA,72,4500000
2017,3,locales,1,2,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,1,0,12,1,0,0,0,1,1200,12,12,más de 350 smmlv,no usa,no usa,NA,NA,NA,1200000
2017,3,apartamentos,1,2,Nueva,con licencia,7,NA,NA,NA,sistema aporticado,0,1,0,125,3,0,0,1,2,1100,132,41,51 - 90 smmlv,no usa,no usa,3,NA,NA,1100000
2017,3,apartamentos,1,4,Nueva,con licencia,6337,15,180,17000,sistema aporticado,24,80,0,12972,128,0,2,1,16,4200,19309,101,más de 350 smmlv,no usa,no usa,NA,NA,128,4200000
2017,3,apartamentos,1,4,Nueva,con licencia,3701,15,115,20000,sistema aporticado,13,43,0,8570,75,0,7,1,15,4000,12271,114,más de 350 smmlv,no usa,no usa,NA,NA,75,4000000
2017,3,apartamentos,3,3,ampliacion,con licencia,20,NA,NA,NA,sistema aporticado,0,0,0,258,3,0,0,1,3,2300,278,86,151 - 350 smmlv,no usa,no usa,NA,NA,3,2300000
2017,3,apartamentos,2,3,ampliacion,con licencia,15,NA,NA,NA,sistema aporticado,0,0,0,278,2,0,0,1,1,1800,293,139,más de 350 smmlv,usa,no usa,NA,NA,2,1800000
2017,3,apartamentos,3,5,Nueva,con licencia,240,15,10,15000,sistema aporticado,0,0,0,1384,10,0,0,1,6,3600,1624,138,más de 350 smmlv,no usa,no usa,NA,NA,10,3600000
2017,3,locales,3,5,Nueva,sin licencia,60,NA,NA,NA,sistema aporticado,0,0,0,195,2,0,0,1,2,4000,255,97,más de 350 smmlv,no usa,no usa,NA,NA,NA,4000000
2017,3,apartamentos,1,4,Nueva,con licencia,143,12,5,15000,sistema aporticado,0,5,0,562,5,2,1,1,5,3200,705,112,más de 350 smmlv,no usa,no usa,NA,NA,5,3200000
2017,3,apartamentos,3,4,ampliacion,sin licencia,7,NA,NA,NA,sistema aporticado,0,0,0,118,1,0,0,1,1,2800,125,118,más de 350 smmlv,no usa,no usa,NA,NA,1,2800000
2017,3,locales,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,10,0,225,4,0,0,1,1,5000,225,56,más de 350 smmlv,no usa,no usa,NA,NA,NA,5000000
2017,3,apartamentos,1,4,Nueva,sin licencia,603,15,15,20000,sistema aporticado,0,10,0,2010,15,0,0,1,5,2800,2613,134,más de 350 smmlv,no usa,no usa,NA,NA,15,2800000
2017,3,apartamentos,1,4,Nueva,con licencia,163,15,5,15000,sistema aporticado,0,3,0,704,5,0,0,1,6,2150,867,140,más de 350 smmlv,no usa,no usa,NA,NA,5,2150000
2017,3,apartamentos,1,3,Nueva,sin licencia,140,NA,NA,NA,sistema aporticado,0,15,0,330,3,0,0,1,3,2500,470,110,más de 350 smmlv,no usa,no usa,NA,NA,3,2500000
2017,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,15,0,120,1,0,0,0,1,3000,120,120,más de 350 smmlv,no usa,no usa,NA,NA,NA,3000000
2017,3,locales,1,3,Nueva,sin licencia,10,NA,NA,NA,sistema aporticado,0,6,0,150,4,0,0,1,4,3800,160,37,más de 350 smmlv,no usa,no usa,NA,NA,NA,3800000
2017,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,6,0,90,1,0,1,0,1,3500,90,90,más de 350 smmlv,no usa,no usa,NA,NA,NA,3500000
2017,3,apartamentos,1,3,Nueva,sin licencia,36,NA,NA,NA,sistema aporticado,0,6,0,394,4,0,2,1,4,2450,430,98,más de 350 smmlv,no usa,no usa,NA,NA,4,2450000
2017,3,apartamentos,3,3,ampliacion,sin licencia,8,NA,NA,NA,sistema aporticado,0,0,0,116,1,1,0,1,1,2850,124,116,más de 350 smmlv,no usa,no usa,NA,NA,1,2850000
2017,3,apartamentos,1,3,ampliacion,sin licencia,12,NA,NA,NA,sistema aporticado,0,3,0,228,2,0,0,1,2,2100,240,114,151 - 350 smmlv,no usa,no usa,NA,NA,2,2100000
2017,3,apartamentos,3,3,ampliacion,sin licencia,10,NA,NA,NA,sistema aporticado,0,0,0,170,2,0,0,1,2,2800,180,85,151 - 350 smmlv,no usa,no usa,NA,NA,2,2800000
2017,3,apartamentos,1,4,Nueva,con licencia,200,15,7,15000,sistema aporticado,0,9,0,610,5,0,0,1,5,2600,810,122,más de 350 smmlv,no usa,no usa,NA,NA,5,2600000
2017,3,locales,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,18,0,66,2,1,0,0,1,3500,66,33,más de 350 smmlv,no usa,no usa,NA,NA,NA,3500000
2017,3,apartamentos,1,4,Nueva,con licencia,194,15,10,15000,sistema aporticado,2,18,0,1215,10,1,0,1,5,2650,1409,121,más de 350 smmlv,no usa,no usa,NA,NA,10,2650000
2017,3,locales,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,4,0,24,1,0,0,0,1,3500,24,24,más de 350 smmlv,no usa,no usa,NA,NA,NA,3500000
2017,3,apartamentos,1,4,Nueva,sin licencia,132,15,5,15000,sistema aporticado,0,4,0,750,5,0,2,1,5,2960,882,150,más de 350 smmlv,no usa,no usa,NA,NA,5,2960000
2017,3,bodegas,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,3,0,1097,1,0,0,1,2,2000,1097,1097,más de 350 smmlv,no usa,no usa,NA,NA,NA,2000000
2017,3,oficinas,3,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,0,0,228,1,0,0,1,2,2000,228,228,más de 350 smmlv,no usa,no usa,NA,NA,NA,2000000
2017,3,apartamentos,3,3,ampliacion,con licencia,7,NA,NA,NA,sistema aporticado,0,0,0,121,1,0,0,1,1,2350,128,121,más de 350 smmlv,no usa,no usa,NA,NA,1,2350000
2017,3,locales,3,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,15,1,0,0,0,1,3000,15,15,más de 350 smmlv,no usa,no usa,NA,NA,NA,3000000
2017,3,apartamentos,3,3,Nueva,sin licencia,180,NA,NA,NA,sistema aporticado,0,0,0,440,4,0,0,1,4,2200,620,110,más de 350 smmlv,no usa,no usa,NA,NA,4,2200000
2017,3,apartamentos,3,3,ampliacion,sin licencia,12,NA,NA,NA,sistema aporticado,0,0,0,228,2,0,0,1,2,2100,240,114,151 - 350 smmlv,no usa,no usa,NA,NA,2,2100000
2017,3,otros,1,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,7,30,0,6013,1,0,0,1,5,1200,6013,6013,más de 350 smmlv,no usa,no usa,NA,NA,NA,1200000
2017,3,apartamentos,3,3,Nueva,con licencia,460,NA,NA,NA,sistema industrial,0,0,0,3740,68,0,2,1,17,1810,4200,55,151 - 350 smmlv,no usa,no usa,NA,NA,68,1810000
2017,3,apartamentos,1,3,Nueva,con licencia,460,NA,NA,NA,sistema industrial,7,30,0,3740,68,0,2,1,17,1810,4200,55,151 - 350 smmlv,no usa,no usa,NA,NA,68,1810000
2017,3,apartamentos,1,3,Nueva,con licencia,460,NA,NA,NA,sistema industrial,7,30,0,3740,68,0,2,1,17,1910,4200,55,151 - 350 smmlv,no usa,no usa,NA,NA,68,1910000
2017,3,apartamentos,2,2,Nueva,con licencia,25,NA,NA,NA,sistema aporticado,0,0,0,425,4,0,4,1,4,1300,450,106,151 - 350 smmlv,usa,no usa,NA,4,NA,1300000
2017,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,6,14,0,299,1,0,0,1,3,1500,299,299,más de 350 smmlv,no usa,no usa,NA,NA,NA,1500000
2017,3,apartamentos,1,5,Nueva,con licencia,6071,15,120,16500,sistema aporticado,12,160,0,11921,48,1,22,1,16,4775,17992,248,más de 350 smmlv,no usa,no usa,NA,NA,48,4775000
2017,3,apartamentos,1,2,Nueva,con licencia,20,NA,NA,NA,sistema aporticado,0,2,0,326,3,0,0,1,3,1800,346,108,151 - 350 smmlv,no usa,no usa,NA,NA,3,1800000
2017,3,locales,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,12,90,0,24105,1,0,0,1,1,4000,24105,24105,más de 350 smmlv,no usa,no usa,NA,NA,NA,4000000
2017,3,locales,1,5,Nueva,con licencia,20342,NA,NA,NA,sistema aporticado,15,100,0,16614,40,0,0,1,5,4000,36956,415,más de 350 smmlv,no usa,no usa,NA,NA,NA,4000000
2017,3,locales,1,5,Nueva,con licencia,9404,NA,NA,NA,sistema aporticado,12,90,0,13610,20,0,0,1,5,4000,23014,680,más de 350 smmlv,no usa,no usa,NA,NA,NA,4000000
2017,3,apartamentos,2,5,Nueva,con licencia,4616,NA,NA,NA,sistema aporticado,0,0,0,8784,64,3,46,1,24,4700,13400,137,más de 350 smmlv,usa,usa,NA,NA,64,4700000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,17,0,512,1,0,0,1,2,3600,512,512,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,7,9,0,600,1,0,0,1,2,3300,600,600,más de 350 smmlv,no usa,no usa,NA,NA,1,3300000
2017,3,casas,2,4,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,180,1,0,0,1,2,2900,180,180,más de 350 smmlv,usa,no usa,NA,NA,1,2900000
2017,3,otros,2,6,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,4200,1,0,0,1,1,3800,4200,4200,más de 350 smmlv,no usa,no usa,NA,NA,NA,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,15,0,314,1,0,0,1,2,3800,314,314,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,12,0,300,1,0,0,1,2,3600,300,300,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,7,0,580,1,0,0,1,2,3600,580,580,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,3,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,354,1,0,0,1,2,3600,354,354,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,494,1,0,0,1,1,3600,494,494,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,17,0,547,1,0,0,1,2,3600,547,547,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,9,7,0,368,1,0,0,1,2,3600,368,368,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,3,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,340,1,0,0,1,2,3600,340,340,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,17,0,200,1,0,0,1,1,3600,200,200,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,apartamentos,1,5,Nueva,con licencia,2373,14,96,20000,sistema aporticado,20,50,0,7632,32,3,16,1,18,4920,10005,238,más de 350 smmlv,no usa,no usa,NA,NA,32,4920000
2017,3,apartamentos,1,4,Nueva,con licencia,87,NA,NA,NA,sistema aporticado,0,10,0,408,4,0,0,1,4,2800,495,102,más de 350 smmlv,no usa,no usa,NA,NA,4,2800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,15,60,0,9056,32,2,10,32,2,6980,9056,283,más de 350 smmlv,no usa,no usa,NA,NA,32,6980000
2017,3,otros,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,6,40,0,4133,1,0,0,1,6,1200,4133,4133,más de 350 smmlv,no usa,no usa,NA,NA,NA,1200000
2017,3,apartamentos,1,4,Nueva,con licencia,661,NA,NA,NA,sistema aporticado,8,100,0,4429,68,0,0,1,15,3000,5090,65,151 - 350 smmlv,no usa,no usa,NA,NA,68,3000000
2017,3,otros,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,12,40,0,9408,1,0,0,1,6,1200,9408,9408,más de 350 smmlv,no usa,no usa,NA,NA,NA,1200000
2017,3,apartamentos,3,3,ampliacion,sin licencia,12,NA,NA,NA,sistema aporticado,0,0,0,228,2,0,0,1,2,1800,240,114,151 - 350 smmlv,no usa,no usa,NA,NA,2,1800000
2017,3,apartamentos,1,3,Nueva,con licencia,26,NA,NA,NA,sistema aporticado,0,6,0,289,4,0,4,1,4,2950,315,72,151 - 350 smmlv,no usa,no usa,NA,NA,4,2950000
2017,3,locales,1,3,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,6,0,45,1,0,1,1,1,4500,45,45,más de 350 smmlv,no usa,no usa,NA,NA,NA,4500000
2017,3,apartamentos,1,3,Nueva,sin licencia,20,NA,NA,NA,sistema aporticado,0,3,0,258,3,0,0,1,3,2800,278,86,151 - 350 smmlv,no usa,no usa,NA,NA,3,2800000
2017,3,apartamentos,1,4,Nueva,con licencia,812,NA,NA,NA,sistema aporticado,9,50,0,3967,48,0,0,1,12,2500,4779,82,151 - 350 smmlv,no usa,no usa,NA,NA,48,2500000
2017,3,apartamentos,3,3,ampliacion,con licencia,15,NA,NA,NA,sistema aporticado,0,0,0,166,1,0,0,1,2,2200,181,166,más de 350 smmlv,no usa,no usa,NA,NA,1,2200000
2017,3,apartamentos,1,3,Nueva,con licencia,460,NA,NA,NA,sistema industrial,8,30,0,3740,68,0,0,1,18,1850,4200,55,151 - 350 smmlv,no usa,no usa,NA,NA,68,1850000
2017,3,apartamentos,1,3,Nueva,con licencia,91,12,6,18000,sistema aporticado,0,4,0,1231,12,12,0,1,6,2900,1322,102,más de 350 smmlv,no usa,no usa,NA,NA,12,2900000
2017,3,locales,1,4,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,0,8,0,180,1,0,0,1,1,4635,180,180,más de 350 smmlv,no usa,no usa,NA,NA,NA,4635000
2017,3,apartamentos,1,4,Nueva,con licencia,63,NA,NA,NA,sistema aporticado,0,8,0,585,12,0,6,1,3,3000,648,48,151 - 350 smmlv,no usa,no usa,NA,NA,12,3000000
2017,3,oficinas,1,4,Nueva,con licencia,20,NA,NA,NA,sistema aporticado,0,8,0,340,8,0,2,1,2,3750,360,42,más de 350 smmlv,no usa,no usa,NA,NA,NA,3750000
2017,3,apartamentos,3,3,ampliacion,con licencia,20,NA,NA,NA,sistema aporticado,0,0,0,115,1,0,0,1,1,2000,135,115,151 - 350 smmlv,no usa,no usa,NA,NA,1,2000000
2017,3,oficinas,3,4,Nueva,con licencia,2,NA,NA,NA,sistema aporticado,0,0,0,700,2,0,0,1,2,2000,702,350,más de 350 smmlv,no usa,no usa,NA,NA,NA,2000000
2017,3,apartamentos,1,3,Nueva,con licencia,30,NA,NA,NA,sistema aporticado,0,5,0,331,4,2,2,1,4,2500,361,82,151 - 350 smmlv,no usa,no usa,NA,NA,4,2500000
2017,3,apartamentos,1,4,Nueva,con licencia,20,NA,NA,NA,sistema aporticado,0,2,0,171,3,1,2,1,3,2800,191,57,151 - 350 smmlv,no usa,no usa,NA,NA,3,2800000
2017,3,apartamentos,3,2,ampliacion,sin licencia,4,NA,NA,NA,sistema aporticado,0,0,0,56,1,0,0,1,1,1100,60,56,91 - 110 smmlv,no usa,no usa,NA,1,NA,1100000
2017,3,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,4,40,0,1539,1,0,0,3,2,2924,1539,1539,más de 350 smmlv,no usa,no usa,NA,NA,NA,2924000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,13,3,0,560,1,0,0,1,2,3900,560,560,más de 350 smmlv,no usa,no usa,NA,NA,1,3900000
2017,3,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,15,63,0,5000,1,0,0,1,4,2600,5000,5000,más de 350 smmlv,no usa,no usa,NA,NA,NA,2600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,6,0,395,1,0,0,1,2,3810,395,395,más de 350 smmlv,no usa,no usa,NA,NA,1,3810000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,6,0,395,1,0,0,1,2,5694,395,395,más de 350 smmlv,no usa,no usa,NA,NA,1,5694000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,2,11,0,395,1,0,0,1,2,6139,395,395,más de 350 smmlv,no usa,no usa,NA,NA,1,6139000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,12,0,333,1,0,0,1,2,3800,333,333,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,7,0,509,1,0,0,1,2,3800,509,509,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,8,30,0,528,1,0,0,1,3,3000,528,528,más de 350 smmlv,no usa,no usa,NA,NA,NA,3000000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,10,0,383,1,0,0,1,1,3600,383,383,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,5,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,20,0,335,1,0,0,1,2,3600,335,335,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,9,0,313,1,0,0,1,2,3800,313,313,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,5,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,4,11,0,369,1,0,0,1,2,3600,369,369,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,estructura metalica,3,9,0,365,1,0,0,1,2,3600,365,365,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,9,0,304,1,0,0,1,2,3600,304,304,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,9,0,223,1,0,0,1,2,3600,223,223,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,2,0,270,1,0,0,1,2,3600,270,270,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,1,10,0,340,1,0,0,1,2,3600,340,340,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,16,0,423,1,0,0,1,2,3600,423,423,más de 350 smmlv,no usa,no usa,NA,NA,1,3600000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,5,13,0,850,1,0,0,1,1,3800,850,850,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,4,0,258,1,0,0,1,1,3800,258,258,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,16,0,301,1,0,0,1,1,3800,301,301,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,15,0,400,1,0,0,1,1,3800,400,400,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,3,9,0,445,1,0,0,1,2,3800,445,445,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,13,0,360,1,0,0,1,2,3800,360,360,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,25,0,410,1,0,0,1,2,3800,410,410,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,3,25,0,683,1,0,0,1,2,3800,683,683,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,10,0,529,1,0,0,1,2,3800,529,529,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,17,0,472,1,0,0,1,2,3800,472,472,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,14,24,0,452,1,0,0,1,2,3800,452,452,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,14,0,350,1,0,0,1,2,3800,350,350,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,1,30,0,1458,1,0,0,1,2,950,1458,1458,más de 350 smmlv,no usa,no usa,NA,NA,NA,950000
2017,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,1,15,0,6623,1,0,0,1,4,950,6623,6623,más de 350 smmlv,no usa,no usa,NA,NA,NA,950000
2017,3,apartamentos,1,2,ampliacion,sin licencia,40,NA,NA,NA,sistema aporticado,0,8,0,400,4,0,0,1,4,1300,440,100,151 - 350 smmlv,no usa,no usa,NA,NA,4,1300000
2017,3,bodegas,3,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,117,1,0,0,1,1,1500,117,117,más de 350 smmlv,no usa,no usa,NA,NA,NA,1500000
2017,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,11,89,0,14000,1,0,0,1,7,752,14000,14000,más de 350 smmlv,no usa,no usa,NA,NA,NA,752000
2017,3,otros,1,5,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,2,25,0,4894,1,0,0,1,6,950,4894,4894,más de 350 smmlv,no usa,no usa,NA,NA,NA,950000
2017,3,apartamentos,1,5,Nueva,con licencia,2792,10,185,19250,sistema aporticado,11,96,0,9158,55,3,12,1,16,4400,11950,166,más de 350 smmlv,no usa,no usa,NA,NA,55,4400000
2017,3,apartamentos,1,5,Nueva,con licencia,4057,12,138,20000,sistema aporticado,16,70,0,7943,64,0,8,1,16,4450,12000,124,más de 350 smmlv,no usa,no usa,NA,NA,64,4450000
2017,3,apartamentos,1,5,Nueva,sin licencia,760,NA,NA,NA,sistema aporticado,0,20,0,1200,10,0,0,1,5,3500,1960,120,más de 350 smmlv,no usa,no usa,NA,NA,10,3500000
2017,3,otros,1,6,Nueva,con licencia,0,NA,NA,NA,sistema aporticado,3,8,0,231,1,0,0,1,1,1913,231,231,más de 350 smmlv,no usa,no usa,NA,NA,NA,1913000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,1,9,0,234,1,0,0,1,1,3800,234,234,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria aporticada,0,8,0,384,1,0,0,1,1,3800,384,384,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
2017,3,casas,1,6,Nueva,con licencia,0,NA,NA,NA,mamposteria estructural,0,12,0,239,1,0,0,1,1,3800,239,239,más de 350 smmlv,no usa,no usa,NA,NA,1,3800000
